gameId,gameDate,hometeamCity,hometeamName,hometeamId,awayteamCity,awayteamName,awayteamId,homeScore,awayScore,winner,gameType,attendance,arenaId,gameLabel,gameSubLabel,seriesGameNumber
22301158,2024-04-10 19:00,Cleveland,Cavaliers,1610612739,Memphis,Grizzlies,1610612763,110,98,1610612739,Regular Season,19432,1000006,,,
22301155,2024-04-09 22:00,Los Angeles,Lakers,1610612747,Golden State,Warriors,1610612744,120,134,1610612744,Regular Season,18997,1000069,,,
22301156,2024-04-09 22:00,Phoenix,Suns,1610612756,Los Angeles,Clippers,1610612746,92,105,1610612746,Regular Season,17071,1000051,,,
22301157,2024-04-09 22:00,Portland,Trail Blazers,1610612757,New Orleans,Pelicans,1610612740,100,110,1610612740,Regular Season,18341,51,,,
22301154,2024-04-09 21:00,Utah,Jazz,1610612762,Denver,Nuggets,1610612743,95,111,1610612743,Regular Season,18206,1000106,,,
22301149,2024-04-09 20:00,Chicago,Bulls,1610612741,New York,Knicks,1610612752,117,128,1610612752,Regular Season,21648,66,,,
22301150,2024-04-09 20:00,Houston,Rockets,1610612745,Orlando,Magic,1610612753,118,106,1610612745,Regular Season,18055,215,,,
22301151,2024-04-09 20:00,Memphis,Grizzlies,1610612763,San Antonio,Spurs,1610612759,87,102,1610612759,Regular Season,16108,242,,,
22301152,2024-04-09 20:00,Minnesota,Timberwolves,1610612750,Washington,Wizards,1610612764,130,121,1610612750,Regular Season,18024,61,,,
22301153,2024-04-09 20:00,Oklahoma City,Thunder,1610612760,Sacramento,Kings,1610612758,112,105,1610612760,Regular Season,17509,1000052,,,
22301147,2024-04-09 19:30,Atlanta,Hawks,1610612737,Miami,Heat,1610612748,111,117,1610612748,Regular Season,17049,650,,,
22301148,2024-04-09 19:30,Milwaukee,Bucks,1610612749,Boston,Celtics,1610612738,104,91,1610612749,Regular Season,17493,642,,,
22301144,2024-04-09 19:00,Charlotte,Hornets,1610612766,Dallas,Mavericks,1610612742,104,130,1610612742,Regular Season,17425,9,,,
22301145,2024-04-09 19:00,Philadelphia,76ers,1610612755,Detroit,Pistons,1610612765,120,102,1610612755,Regular Season,19796,419,,,
22301146,2024-04-09 19:00,Toronto,Raptors,1610612761,Indiana,Pacers,1610612754,123,140,1610612754,Regular Season,19325,643,,,
22301143,2024-04-07 22:00,Los Angeles,Lakers,1610612747,Minnesota,Timberwolves,1610612750,117,127,1610612750,Regular Season,18997,1000069,,,
22301142,2024-04-07 20:30,Golden State,Warriors,1610612744,Utah,Jazz,1610612762,118,110,1610612744,Regular Season,18064,1000011,,,
22301141,2024-04-07 19:30,Brooklyn,Nets,1610612751,Sacramento,Kings,1610612758,77,107,1610612758,Regular Season,17732,461,,,
22301139,2024-04-07 19:00,Milwaukee,Bucks,1610612749,New York,Knicks,1610612752,109,122,1610612752,Regular Season,17536,642,,,
22301140,2024-04-07 19:00,San Antonio,Spurs,1610612759,Philadelphia,76ers,1610612755,126,133,1610612755,Regular Season,18046,1000118,,,
22301134,2024-04-07 18:00,Boston,Celtics,1610612738,Portland,Trail Blazers,1610612757,124,107,1610612738,Regular Season,19156,17,,,
22301135,2024-04-07 18:00,Charlotte,Hornets,1610612766,Oklahoma City,Thunder,1610612760,118,121,1610612760,Regular Season,16556,9,,,
22301136,2024-04-07 18:00,Orlando,Magic,1610612753,Chicago,Bulls,1610612741,113,98,1610612753,Regular Season,19276,1000125,,,
22301137,2024-04-07 18:00,Toronto,Raptors,1610612761,Washington,Wizards,1610612764,130,122,1610612761,Regular Season,19502,643,,,
22301138,2024-04-07 18:00,Phoenix,Suns,1610612756,New Orleans,Pelicans,1610612740,105,113,1610612740,Regular Season,17071,1000051,,,
22301133,2024-04-07 17:00,Indiana,Pacers,1610612754,Miami,Heat,1610612748,117,115,1610612754,Regular Season,17274,1000063,,,
22301131,2024-04-07 15:30,Dallas,Mavericks,1610612742,Houston,Rockets,1610612745,147,136,1610612742,Regular Season,20317,193,,,
22301132,2024-04-07 15:30,Los Angeles,Clippers,1610612746,Cleveland,Cavaliers,1610612739,120,118,1610612746,Regular Season,19370,1000069,,,
22301130,2024-04-06 21:00,Denver,Nuggets,1610612743,Atlanta,Hawks,1610612737,142,110,1610612743,Regular Season,19639,1000046,,,
22301129,2024-04-06 20:00,Memphis,Grizzlies,1610612763,Philadelphia,76ers,1610612755,96,116,1610612755,Regular Season,17794,242,,,
22301128,2024-04-06 19:00,Brooklyn,Nets,1610612751,Detroit,Pistons,1610612765,113,103,1610612751,Regular Season,17732,461,,,
22301127,2024-04-06 15:30,Los Angeles,Lakers,1610612747,Cleveland,Cavaliers,1610612739,116,97,1610612747,Regular Season,18997,1000069,,,
22301126,2024-04-05 22:30,Los Angeles,Clippers,1610612746,Utah,Jazz,1610612762,131,102,1610612746,Regular Season,19370,1000069,,,
22301125,2024-04-05 22:00,Phoenix,Suns,1610612756,Minnesota,Timberwolves,1610612750,97,87,1610612756,Regular Season,17071,1000051,,,
22301097,2024-04-05 20:30,Dallas,Mavericks,1610612742,Golden State,Warriors,1610612744,108,106,1610612742,Regular Season,20425,193,,,
22301119,2024-04-05 20:00,Chicago,Bulls,1610612741,New York,Knicks,1610612752,108,100,1610612741,Regular Season,21599,66,,,
22301120,2024-04-05 20:00,Houston,Rockets,1610612745,Miami,Heat,1610612748,104,119,1610612748,Regular Season,18055,215,,,
22301121,2024-04-05 20:00,Memphis,Grizzlies,1610612763,Detroit,Pistons,1610612765,108,90,1610612763,Regular Season,16745,242,,,
22301122,2024-04-05 20:00,Milwaukee,Bucks,1610612749,Toronto,Raptors,1610612761,111,117,1610612761,Regular Season,17750,642,,,
22301123,2024-04-05 20:00,New Orleans,Pelicans,1610612740,San Antonio,Spurs,1610612759,109,111,1610612759,Regular Season,17422,160,,,
22301118,2024-04-05 19:30,Boston,Celtics,1610612738,Sacramento,Kings,1610612758,101,100,1610612738,Regular Season,19156,17,,,
22301115,2024-04-05 19:00,Charlotte,Hornets,1610612766,Orlando,Magic,1610612753,124,115,1610612766,Regular Season,16374,9,,,
22301116,2024-04-05 19:00,Indiana,Pacers,1610612754,Oklahoma City,Thunder,1610612760,126,112,1610612754,Regular Season,17274,1000063,,,
22301117,2024-04-05 19:00,Washington,Wizards,1610612764,Portland,Trail Blazers,1610612757,102,108,1610612757,Regular Season,18079,77,,,
22301114,2024-04-04 22:00,Los Angeles,Clippers,1610612746,Denver,Nuggets,1610612743,102,100,1610612746,Regular Season,19370,1000069,,,
22301113,2024-04-04 20:00,Houston,Rockets,1610612745,Golden State,Warriors,1610612744,110,133,1610612744,Regular Season,18055,215,,,
22301111,2024-04-04 19:30,Miami,Heat,1610612748,Philadelphia,76ers,1610612755,105,109,1610612755,Regular Season,19719,1000100,,,
22301112,2024-04-04 19:30,New York,Knicks,1610612752,Sacramento,Kings,1610612758,120,109,1610612752,Regular Season,19812,30,,,
22301124,2024-04-04 19:30,Dallas,Mavericks,1610612742,Atlanta,Hawks,1610612737,109,95,1610612742,Regular Season,20211,193,,,
22301110,2024-04-03 22:00,Phoenix,Suns,1610612756,Cleveland,Cavaliers,1610612739,122,101,1610612756,Regular Season,17071,1000051,,,
22301107,2024-04-03 20:00,Milwaukee,Bucks,1610612749,Memphis,Grizzlies,1610612763,101,111,1610612763,Regular Season,17420,642,,,
22301108,2024-04-03 20:00,Minnesota,Timberwolves,1610612750,Toronto,Raptors,1610612761,133,85,1610612750,Regular Season,18024,61,,,
22301109,2024-04-03 20:00,New Orleans,Pelicans,1610612740,Orlando,Magic,1610612753,108,117,1610612753,Regular Season,16427,160,,,
22301104,2024-04-03 19:30,Atlanta,Hawks,1610612737,Detroit,Pistons,1610612765,121,113,1610612737,Regular Season,17899,650,,,
22301105,2024-04-03 19:30,Boston,Celtics,1610612738,Oklahoma City,Thunder,1610612760,135,100,1610612738,Regular Season,19156,17,,,
22301106,2024-04-03 19:30,Brooklyn,Nets,1610612751,Indiana,Pacers,1610612754,115,111,1610612751,Regular Season,17732,461,,,
22301102,2024-04-03 19:00,Charlotte,Hornets,1610612766,Portland,Trail Blazers,1610612757,86,89,1610612757,Regular Season,14209,9,,,
22301103,2024-04-03 19:00,Washington,Wizards,1610612764,Los Angeles,Lakers,1610612747,120,125,1610612747,Regular Season,20333,77,,,
22300589,2024-04-02 22:00,Golden State,Warriors,1610612744,Dallas,Mavericks,1610612742,104,100,1610612744,Regular Season,18064,1000011,,,
22301101,2024-04-02 22:00,Sacramento,Kings,1610612758,Los Angeles,Clippers,1610612746,109,95,1610612758,Regular Season,17832,609,,,
22301099,2024-04-02 21:00,Denver,Nuggets,1610612743,San Antonio,Spurs,1610612759,110,105,1610612743,Regular Season,19741,1000046,,,
22301100,2024-04-02 21:00,Utah,Jazz,1610612762,Cleveland,Cavaliers,1610612739,113,129,1610612739,Regular Season,18206,1000106,,,
22301098,2024-04-02 20:00,Minnesota,Timberwolves,1610612750,Houston,Rockets,1610612745,113,106,1610612750,Regular Season,18024,61,,,
22301093,2024-04-02 19:30,Philadelphia,76ers,1610612755,Oklahoma City,Thunder,1610612760,109,105,1610612755,Regular Season,20733,419,,,
22301096,2024-04-02 19:30,Miami,Heat,1610612748,New York,Knicks,1610612752,109,99,1610612748,Regular Season,19857,1000100,,,
22301094,2024-04-02 19:00,Toronto,Raptors,1610612761,Los Angeles,Lakers,1610612747,111,128,1610612747,Regular Season,19800,643,,,
22301095,2024-04-02 19:00,Washington,Wizards,1610612764,Milwaukee,Bucks,1610612749,117,113,1610612764,Regular Season,16492,77,,,
22301091,2024-04-01 20:00,Chicago,Bulls,1610612741,Atlanta,Hawks,1610612737,101,113,1610612737,Regular Season,21114,66,,,
22301092,2024-04-01 20:00,New Orleans,Pelicans,1610612740,Phoenix,Suns,1610612756,111,124,1610612756,Regular Season,17753,160,,,
22301087,2024-04-01 19:00,Charlotte,Hornets,1610612766,Boston,Celtics,1610612738,104,118,1610612738,Regular Season,19238,9,,,
22301088,2024-04-01 19:00,Detroit,Pistons,1610612765,Memphis,Grizzlies,1610612763,108,110,1610612763,Regular Season,19999,624,,,
22301089,2024-04-01 19:00,Indiana,Pacers,1610612754,Brooklyn,Nets,1610612751,133,111,1610612754,Regular Season,16522,1000063,,,
22301090,2024-04-01 19:00,Orlando,Magic,1610612753,Portland,Trail Blazers,1610612757,104,103,1610612753,Regular Season,19004,1000125,,,
22301086,2024-03-31 21:00,Sacramento,Kings,1610612758,Utah,Jazz,1610612762,127,106,1610612758,Regular Season,18332,609,,,
22301082,2024-03-31 19:00,New York,Knicks,1610612752,Oklahoma City,Thunder,1610612760,112,113,1610612760,Regular Season,19812,30,,,
22301083,2024-03-31 19:00,Houston,Rockets,1610612745,Dallas,Mavericks,1610612742,107,125,1610612742,Regular Season,18055,215,,,
22301084,2024-03-31 19:00,Minnesota,Timberwolves,1610612750,Chicago,Bulls,1610612741,101,109,1610612741,Regular Season,18024,61,,,
22301085,2024-03-31 19:00,San Antonio,Spurs,1610612759,Golden State,Warriors,1610612744,113,117,1610612744,Regular Season,18718,1000118,,,
22301078,2024-03-31 18:00,Brooklyn,Nets,1610612751,Los Angeles,Lakers,1610612747,104,116,1610612747,Regular Season,18162,461,,,
22301079,2024-03-31 18:00,Charlotte,Hornets,1610612766,Los Angeles,Clippers,1610612746,118,130,1610612746,Regular Season,15941,9,,,
22301080,2024-03-31 18:00,Toronto,Raptors,1610612761,Philadelphia,76ers,1610612755,120,135,1610612755,Regular Season,19114,643,,,
22301081,2024-03-31 18:00,Washington,Wizards,1610612764,Miami,Heat,1610612748,107,119,1610612748,Regular Season,16039,77,,,
22301077,2024-03-31 15:30,Denver,Nuggets,1610612743,Cleveland,Cavaliers,1610612739,130,101,1610612743,Regular Season,19621,1000046,,,
22301076,2024-03-30 19:30,Atlanta,Hawks,1610612737,Milwaukee,Bucks,1610612749,113,122,1610612749,Regular Season,17700,650,,,
22301075,2024-03-30 19:00,Orlando,Magic,1610612753,Memphis,Grizzlies,1610612763,118,88,1610612753,Regular Season,18009,1000125,,,
22301074,2024-03-30 17:00,New Orleans,Pelicans,1610612740,Boston,Celtics,1610612738,92,104,1610612738,Regular Season,17932,160,,,
22301073,2024-03-29 22:00,Sacramento,Kings,1610612758,Dallas,Mavericks,1610612742,103,107,1610612742,Regular Season,17832,609,,,
22301072,2024-03-29 21:30,Utah,Jazz,1610612762,Houston,Rockets,1610612745,100,101,1610612745,Regular Season,18206,1000106,,,
22301071,2024-03-29 21:00,Denver,Nuggets,1610612743,Minnesota,Timberwolves,1610612750,98,111,1610612750,Regular Season,19844,1000046,,,
22301068,2024-03-29 20:00,Miami,Heat,1610612748,Portland,Trail Blazers,1610612757,142,82,1610612748,Regular Season,19839,1000100,,,
22301069,2024-03-29 20:00,Oklahoma City,Thunder,1610612760,Phoenix,Suns,1610612756,128,103,1610612760,Regular Season,18203,1000052,,,
22301070,2024-03-29 20:00,San Antonio,Spurs,1610612759,New York,Knicks,1610612752,130,126,1610612759,Regular Season,18604,1000118,,,
22301066,2024-03-29 19:30,Brooklyn,Nets,1610612751,Chicago,Bulls,1610612741,125,108,1610612751,Regular Season,17894,461,,,
22301067,2024-03-29 19:30,Cleveland,Cavaliers,1610612739,Philadelphia,76ers,1610612755,117,114,1610612739,Regular Season,19432,1000006,,,
22301062,2024-03-29 19:00,Charlotte,Hornets,1610612766,Golden State,Warriors,1610612744,97,115,1610612744,Regular Season,19487,9,,,
22301063,2024-03-29 19:00,Indiana,Pacers,1610612754,Los Angeles,Lakers,1610612747,109,90,1610612754,Regular Season,17274,1000063,,,
22301064,2024-03-29 19:00,Orlando,Magic,1610612753,Los Angeles,Clippers,1610612746,97,100,1610612746,Regular Season,19452,1000125,,,
22301065,2024-03-29 19:00,Washington,Wizards,1610612764,Detroit,Pistons,1610612765,87,96,1610612765,Regular Season,15023,77,,,
22301061,2024-03-28 20:00,New Orleans,Pelicans,1610612740,Milwaukee,Bucks,1610612749,107,100,1610612740,Regular Season,17484,160,,,
22301060,2024-03-28 19:30,Atlanta,Hawks,1610612737,Boston,Celtics,1610612738,123,122,1610612737,Regular Season,17743,650,,,
22301059,2024-03-27 22:00,Denver,Nuggets,1610612743,Phoenix,Suns,1610612756,97,104,1610612756,Regular Season,19827,1000046,,,
22301058,2024-03-27 21:00,Utah,Jazz,1610612762,San Antonio,Spurs,1610612759,111,118,1610612759,Regular Season,18206,1000106,,,
22301054,2024-03-27 20:00,Chicago,Bulls,1610612741,Indiana,Pacers,1610612754,125,99,1610612741,Regular Season,22018,66,,,
22301055,2024-03-27 20:00,Memphis,Grizzlies,1610612763,Los Angeles,Lakers,1610612747,124,136,1610612747,Regular Season,17794,242,,,
22301056,2024-03-27 20:00,Minnesota,Timberwolves,1610612750,Detroit,Pistons,1610612765,106,91,1610612750,Regular Season,18024,61,,,
22301057,2024-03-27 20:00,Oklahoma City,Thunder,1610612760,Houston,Rockets,1610612745,126,132,1610612745,Regular Season,17438,1000052,,,
22301051,2024-03-27 19:30,Atlanta,Hawks,1610612737,Portland,Trail Blazers,1610612757,120,106,1610612737,Regular Season,16059,650,,,
22301052,2024-03-27 19:30,Philadelphia,76ers,1610612755,Los Angeles,Clippers,1610612746,107,108,1610612746,Regular Season,21022,419,,,
22301053,2024-03-27 19:30,Toronto,Raptors,1610612761,New York,Knicks,1610612752,101,145,1610612752,Regular Season,19133,643,,,
22301048,2024-03-27 19:00,Charlotte,Hornets,1610612766,Cleveland,Cavaliers,1610612739,118,111,1610612766,Regular Season,15303,9,,,
22301049,2024-03-27 19:00,Orlando,Magic,1610612753,Golden State,Warriors,1610612744,93,101,1610612744,Regular Season,19210,1000125,,,
22301050,2024-03-27 19:00,Washington,Wizards,1610612764,Brooklyn,Nets,1610612751,119,122,1610612751,Regular Season,15159,77,,,
22301047,2024-03-26 22:00,Sacramento,Kings,1610612758,Dallas,Mavericks,1610612742,96,132,1610612742,Regular Season,17832,609,,,
22301046,2024-03-26 20:00,New Orleans,Pelicans,1610612740,Oklahoma City,Thunder,1610612760,112,119,1610612760,Regular Season,17436,160,,,
22301044,2024-03-26 19:30,Miami,Heat,1610612748,Golden State,Warriors,1610612744,92,113,1610612744,Regular Season,19813,1000100,,,
22301045,2024-03-26 19:30,Milwaukee,Bucks,1610612749,Los Angeles,Lakers,1610612747,124,128,1610612747,Regular Season,18085,642,,,
22301043,2024-03-25 22:30,Los Angeles,Clippers,1610612746,Indiana,Pacers,1610612754,116,133,1610612754,Regular Season,19370,1000069,,,
22301042,2024-03-25 22:00,Sacramento,Kings,1610612758,Philadelphia,76ers,1610612755,108,96,1610612758,Regular Season,17832,609,,,
22301040,2024-03-25 21:00,Denver,Nuggets,1610612743,Memphis,Grizzlies,1610612763,128,103,1610612743,Regular Season,19536,1000046,,,
22301041,2024-03-25 21:00,Utah,Jazz,1610612762,Dallas,Mavericks,1610612742,105,115,1610612742,Regular Season,18206,1000106,,,
22301037,2024-03-25 20:00,Chicago,Bulls,1610612741,Washington,Wizards,1610612764,105,107,1610612764,Regular Season,21726,66,,,
22301038,2024-03-25 20:00,Houston,Rockets,1610612745,Portland,Trail Blazers,1610612757,110,92,1610612745,Regular Season,16537,215,,,
22301039,2024-03-25 20:00,San Antonio,Spurs,1610612759,Phoenix,Suns,1610612756,104,102,1610612759,Regular Season,18044,1000118,,,
22301034,2024-03-25 19:30,Atlanta,Hawks,1610612737,Boston,Celtics,1610612738,120,118,1610612737,Regular Season,17405,650,,,
22301035,2024-03-25 19:30,New York,Knicks,1610612752,Detroit,Pistons,1610612765,124,99,1610612752,Regular Season,19812,30,,,
22301036,2024-03-25 19:30,Toronto,Raptors,1610612761,Brooklyn,Nets,1610612751,88,96,1610612751,Regular Season,18376,643,,,
22301033,2024-03-25 19:00,Cleveland,Cavaliers,1610612739,Charlotte,Hornets,1610612766,115,92,1610612739,Regular Season,19432,1000006,,,
22301032,2024-03-24 22:00,Los Angeles,Lakers,1610612747,Indiana,Pacers,1610612754,150,145,1610612747,Regular Season,18997,1000069,,,
22301030,2024-03-24 19:00,Milwaukee,Bucks,1610612749,Oklahoma City,Thunder,1610612760,118,93,1610612749,Regular Season,17912,642,,,
22301031,2024-03-24 19:00,Minnesota,Timberwolves,1610612750,Golden State,Warriors,1610612744,114,110,1610612750,Regular Season,18024,61,,,
22301029,2024-03-24 18:00,Miami,Heat,1610612748,Cleveland,Cavaliers,1610612739,121,84,1610612748,Regular Season,19645,1000100,,,
22301028,2024-03-24 15:30,Los Angeles,Clippers,1610612746,Philadelphia,76ers,1610612755,107,121,1610612755,Regular Season,19370,1000069,,,
22301027,2024-03-24 15:00,Detroit,Pistons,1610612765,New Orleans,Pelicans,1610612740,101,114,1610612740,Regular Season,19922,624,,,
22301026,2024-03-23 22:00,Portland,Trail Blazers,1610612757,Denver,Nuggets,1610612743,111,114,1610612743,Regular Season,18629,51,,,
22301022,2024-03-23 20:00,Washington,Wizards,1610612764,Toronto,Raptors,1610612761,112,109,1610612764,Regular Season,15746,77,,,
22301023,2024-03-23 20:00,Chicago,Bulls,1610612741,Boston,Celtics,1610612738,113,124,1610612738,Regular Season,21198,66,,,
22301024,2024-03-23 20:00,Houston,Rockets,1610612745,Utah,Jazz,1610612762,147,119,1610612745,Regular Season,18055,215,,,
22301025,2024-03-23 20:00,San Antonio,Spurs,1610612759,Phoenix,Suns,1610612756,106,131,1610612756,Regular Season,18354,1000118,,,
22301021,2024-03-23 19:30,Atlanta,Hawks,1610612737,Charlotte,Hornets,1610612766,132,91,1610612737,Regular Season,17900,650,,,
22301020,2024-03-23 19:00,Orlando,Magic,1610612753,Sacramento,Kings,1610612758,107,109,1610612758,Regular Season,18307,1000125,,,
22301019,2024-03-23 13:00,New York,Knicks,1610612752,Brooklyn,Nets,1610612751,105,93,1610612752,Regular Season,19812,30,,,
22301018,2024-03-22 22:30,Los Angeles,Lakers,1610612747,Philadelphia,76ers,1610612755,101,94,1610612747,Regular Season,18997,1000069,,,
22301016,2024-03-22 22:00,Golden State,Warriors,1610612744,Indiana,Pacers,1610612754,111,123,1610612754,Regular Season,18064,1000011,,,
22301017,2024-03-22 22:00,Portland,Trail Blazers,1610612757,Los Angeles,Clippers,1610612746,117,125,1610612746,Regular Season,18660,51,,,
22301013,2024-03-22 20:00,Miami,Heat,1610612748,New Orleans,Pelicans,1610612740,88,111,1610612740,Regular Season,19727,1000100,,,
22301014,2024-03-22 20:00,Minnesota,Timberwolves,1610612750,Cleveland,Cavaliers,1610612739,104,91,1610612750,Regular Season,18024,61,,,
22301015,2024-03-22 20:00,San Antonio,Spurs,1610612759,Memphis,Grizzlies,1610612763,97,99,1610612763,Regular Season,17408,1000118,,,
22301011,2024-03-22 19:00,Detroit,Pistons,1610612765,Boston,Celtics,1610612738,102,129,1610612738,Regular Season,19994,624,,,
22301012,2024-03-22 19:00,Toronto,Raptors,1610612761,Oklahoma City,Thunder,1610612760,103,123,1610612760,Regular Season,19601,643,,,
22301010,2024-03-21 22:30,Phoenix,Suns,1610612756,Atlanta,Hawks,1610612737,128,115,1610612756,Regular Season,17071,1000051,,,
22301009,2024-03-21 21:00,Denver,Nuggets,1610612743,New York,Knicks,1610612752,113,100,1610612743,Regular Season,19811,1000046,,,
22301008,2024-03-21 20:30,Dallas,Mavericks,1610612742,Utah,Jazz,1610612762,113,97,1610612742,Regular Season,20277,193,,,
22301006,2024-03-21 20:00,Houston,Rockets,1610612745,Chicago,Bulls,1610612741,127,117,1610612745,Regular Season,17016,215,,,
22301007,2024-03-21 20:00,Milwaukee,Bucks,1610612749,Brooklyn,Nets,1610612751,115,108,1610612749,Regular Season,17341,642,,,
22301004,2024-03-21 19:00,Orlando,Magic,1610612753,New Orleans,Pelicans,1610612740,121,106,1610612753,Regular Season,17094,1000125,,,
22301005,2024-03-21 19:00,Washington,Wizards,1610612764,Sacramento,Kings,1610612758,109,102,1610612764,Regular Season,14495,77,,,
22301001,2024-03-20 22:00,Golden State,Warriors,1610612744,Memphis,Grizzlies,1610612763,137,116,1610612744,Regular Season,18064,1000011,,,
22301002,2024-03-20 22:00,Phoenix,Suns,1610612756,Philadelphia,76ers,1610612755,115,102,1610612756,Regular Season,17071,1000051,,,
22301003,2024-03-20 22:00,Portland,Trail Blazers,1610612757,Los Angeles,Clippers,1610612746,103,116,1610612746,Regular Season,17504,51,,,
22301000,2024-03-20 20:00,Oklahoma City,Thunder,1610612760,Utah,Jazz,1610612762,119,107,1610612760,Regular Season,18203,1000052,,,
22300998,2024-03-20 19:30,Boston,Celtics,1610612738,Milwaukee,Bucks,1610612749,122,119,1610612738,Regular Season,19156,17,,,
22300999,2024-03-20 19:30,Toronto,Raptors,1610612761,Sacramento,Kings,1610612758,89,123,1610612758,Regular Season,18641,643,,,
22300996,2024-03-20 19:00,Cleveland,Cavaliers,1610612739,Miami,Heat,1610612748,104,107,1610612748,Regular Season,19432,1000006,,,
22300997,2024-03-20 19:00,Detroit,Pistons,1610612765,Indiana,Pacers,1610612754,103,122,1610612754,Regular Season,19897,624,,,
22300995,2024-03-19 21:00,Minnesota,Timberwolves,1610612750,Denver,Nuggets,1610612743,112,115,1610612743,Regular Season,18024,61,,,
22300994,2024-03-19 20:00,San Antonio,Spurs,1610612759,Dallas,Mavericks,1610612742,107,113,1610612742,Regular Season,18354,1000118,,,
22300993,2024-03-19 19:30,Brooklyn,Nets,1610612751,New Orleans,Pelicans,1610612740,91,104,1610612740,Regular Season,17732,461,,,
22300991,2024-03-19 19:00,Orlando,Magic,1610612753,Charlotte,Hornets,1610612766,112,92,1610612753,Regular Season,18846,1000125,,,
22300992,2024-03-19 19:00,Washington,Wizards,1610612764,Houston,Rockets,1610612745,114,137,1610612745,Regular Season,14137,77,,,
22300990,2024-03-18 22:30,Los Angeles,Lakers,1610612747,Atlanta,Hawks,1610612737,136,105,1610612747,Regular Season,18997,1000069,,,
22300988,2024-03-18 22:00,Golden State,Warriors,1610612744,New York,Knicks,1610612752,112,119,1610612752,Regular Season,18064,1000011,,,
22300989,2024-03-18 22:00,Sacramento,Kings,1610612758,Memphis,Grizzlies,1610612763,121,111,1610612758,Regular Season,17832,609,,,
22300987,2024-03-18 21:00,Utah,Jazz,1610612762,Minnesota,Timberwolves,1610612750,104,114,1610612750,Regular Season,18206,1000106,,,
22300986,2024-03-18 20:00,Chicago,Bulls,1610612741,Portland,Trail Blazers,1610612757,110,107,1610612741,Regular Season,20293,66,,,
22300984,2024-03-18 19:30,Boston,Celtics,1610612738,Detroit,Pistons,1610612765,119,94,1610612738,Regular Season,19156,17,,,
22300985,2024-03-18 19:30,Philadelphia,76ers,1610612755,Miami,Heat,1610612748,98,91,1610612755,Regular Season,19782,419,,,
22300983,2024-03-18 19:00,Indiana,Pacers,1610612754,Cleveland,Cavaliers,1610612739,103,108,1610612739,Regular Season,17274,1000063,,,
22300982,2024-03-17 21:30,Los Angeles,Clippers,1610612746,Atlanta,Hawks,1610612737,93,110,1610612737,Regular Season,19370,1000069,,,
22300981,2024-03-17 19:00,San Antonio,Spurs,1610612759,Brooklyn,Nets,1610612751,122,115,1610612759,Regular Season,16057,1000080,,,
22300979,2024-03-17 18:00,Orlando,Magic,1610612753,Toronto,Raptors,1610612761,111,96,1610612753,Regular Season,18846,1000125,,,
22300980,2024-03-17 18:00,Washington,Wizards,1610612764,Boston,Celtics,1610612738,104,130,1610612738,Regular Season,20333,77,,,
22300978,2024-03-17 15:30,Dallas,Mavericks,1610612742,Denver,Nuggets,1610612743,107,105,1610612742,Regular Season,20377,193,,,
22300977,2024-03-17 15:00,Detroit,Pistons,1610612765,Miami,Heat,1610612748,101,104,1610612748,Regular Season,20004,624,,,
22300976,2024-03-17 13:00,Milwaukee,Bucks,1610612749,Phoenix,Suns,1610612756,140,129,1610612749,Regular Season,17783,642,,,
22300975,2024-03-16 22:00,Sacramento,Kings,1610612758,New York,Knicks,1610612752,91,98,1610612752,Regular Season,18311,609,,,
22300974,2024-03-16 21:30,Utah,Jazz,1610612762,Minnesota,Timberwolves,1610612750,100,119,1610612750,Regular Season,18206,1000106,,,
22300973,2024-03-16 20:30,Los Angeles,Lakers,1610612747,Golden State,Warriors,1610612744,121,128,1610612744,Regular Season,18997,1000069,,,
22300971,2024-03-16 20:00,Chicago,Bulls,1610612741,Washington,Wizards,1610612764,127,98,1610612741,Regular Season,21697,66,,,
22300972,2024-03-16 20:00,Memphis,Grizzlies,1610612763,Oklahoma City,Thunder,1610612760,112,118,1610612760,Regular Season,17012,242,,,
22300968,2024-03-16 19:00,Indiana,Pacers,1610612754,Brooklyn,Nets,1610612751,121,100,1610612754,Regular Season,17009,1000063,,,
22300969,2024-03-16 19:00,Philadelphia,76ers,1610612755,Charlotte,Hornets,1610612766,109,98,1610612755,Regular Season,19957,419,,,
22300970,2024-03-16 19:00,New Orleans,Pelicans,1610612740,Portland,Trail Blazers,1610612757,126,107,1610612740,Regular Season,17725,160,,,
22300967,2024-03-16 17:00,Houston,Rockets,1610612745,Cleveland,Cavaliers,1610612739,117,103,1610612745,Regular Season,18055,215,,,
22300966,2024-03-15 21:30,Utah,Jazz,1610612762,Atlanta,Hawks,1610612737,124,122,1610612762,Regular Season,18206,1000106,,,
22300965,2024-03-15 20:30,San Antonio,Spurs,1610612759,Denver,Nuggets,1610612743,106,117,1610612743,Regular Season,16223,1000080,,,
22300964,2024-03-15 20:00,New Orleans,Pelicans,1610612740,Los Angeles,Clippers,1610612746,112,104,1610612740,Regular Season,18865,160,,,
22300963,2024-03-15 19:30,Toronto,Raptors,1610612761,Orlando,Magic,1610612753,103,113,1610612753,Regular Season,19800,643,,,
22300961,2024-03-15 19:00,Charlotte,Hornets,1610612766,Phoenix,Suns,1610612756,96,107,1610612756,Regular Season,18613,9,,,
